0,0,0,-0.170149254,-0.092537313,-0.295522388,-0.268656716,-0.370149254,-0.411940299,-0.441791045,-0.528358209,-0.16119403,-0.510447761,-0.211940299,-0.707462687,-0.241791045,-0.829850746,-0.259701493,-0.931343284,-0.041791045,-0.531343284,-0.059701493,-0.752238806,-0.068656716,-0.889552239,-0.071641791,-1,0.068656716,-0.501492537,0.059701493,-0.713432836,0.050746269,-0.835820896,0.041791045,-0.943283582,0.179104478,-0.435820896,0.220895522,-0.582089552,0.247761194,-0.680597015,0.274626866,-0.770149254
0,0,0,-0.161094225,-0.097264438,-0.270516717,-0.273556231,-0.328267477,-0.41337386,-0.395136778,-0.516717325,-0.139817629,-0.498480243,-0.185410334,-0.686930091,-0.209726444,-0.805471125,-0.221884498,-0.905775076,-0.03343465,-0.519756839,-0.048632219,-0.744680851,-0.051671733,-0.88449848,-0.051671733,-1,0.069908815,-0.492401216,0.072948328,-0.717325228,0.072948328,-0.844984802,0.066869301,-0.960486322,0.170212766,-0.425531915,0.221884498,-0.583586626,0.246200608,-0.693009119,0.255319149,-0.799392097
0,0,0,-0.178913738,-0.095846645,-0.313099042,-0.271565495,-0.405750799,-0.415335463,-0.453674121,-0.539936102,-0.185303514,-0.50798722,-0.249201278,-0.706070288,-0.287539936,-0.827476038,-0.306709265,-0.936102236,-0.07028754,-0.533546326,-0.099041534,-0.747603834,-0.111821086,-0.888178914,-0.121405751,-1,0.044728435,-0.511182109,0.015974441,-0.709265176,-0.003194888,-0.827476038,-0.019169329,-0.92971246,0.166134185,-0.45686901,0.191693291,-0.603833866,0.204472843,-0.696485623,0.223642173,-0.782747604
0,0,0,-0.162079511,-0.082568807,-0.290519878,-0.23853211,-0.382262997,-0.376146789,-0.425076453,-0.504587156,-0.180428135,-0.495412844,-0.229357798,-0.70030581,-0.262996942,-0.825688073,-0.281345566,-0.935779817,-0.076452599,-0.52293578,-0.103975535,-0.749235474,-0.110091743,-0.886850153,-0.116207951,-1,0.03058104,-0.504587156,0.003058104,-0.709480122,-0.012232416,-0.831804281,-0.024464832,-0.93883792,0.137614679,-0.452599388,0.152905199,-0.596330275,0.171253823,-0.685015291,0.189602446,-0.773700306
0,0,0,-0.161676647,-0.095808383,-0.275449102,-0.278443114,-0.335329341,-0.422155689,-0.407185629,-0.520958084,-0.137724551,-0.488023952,-0.191616766,-0.679640719,-0.221556886,-0.799401198,-0.233532934,-0.904191617,-0.026946108,-0.508982036,-0.035928144,-0.739520958,-0.038922156,-0.883233533,-0.032934132,-1,0.077844311,-0.482035928,0.086826347,-0.700598802,0.089820359,-0.835329341,0.089820359,-0.949101796,0.179640719,-0.416167665,0.239520958,-0.571856287,0.269461078,-0.676646707,0.290419162,-0.775449102
0,0,0,-0.168253968,-0.111111111,-0.253968254,-0.298412698,-0.285714286,-0.441269841,-0.33015873,-0.546031746,-0.098412698,-0.504761905,-0.120634921,-0.685714286,-0.133333333,-0.8,-0.136507937,-0.895238095,0.003174603,-0.523809524,0.00952381,-0.742857143,0.00952381,-0.885714286,0.00952381,-1,0.095238095,-0.498412698,0.123809524,-0.714285714,0.126984127,-0.847619048,0.123809524,-0.961904762,0.180952381,-0.438095238,0.231746032,-0.606349206,0.247619048,-0.720634921,0.247619048,-0.828571429
0,0,0,-0.155963303,-0.100917431,-0.26911315,-0.278287462,-0.327217125,-0.422018349,-0.388379205,-0.535168196,-0.125382263,-0.498470948,-0.171253823,-0.688073394,-0.198776758,-0.810397554,-0.211009174,-0.911314985,-0.012232416,-0.516819572,-0.021406728,-0.74617737,-0.021406728,-0.886850153,-0.01529052,-1,0.091743119,-0.489296636,0.103975535,-0.709480122,0.107033639,-0.844036697,0.107033639,-0.960244648,0.19266055,-0.418960245,0.256880734,-0.574923547,0.287461774,-0.688073394,0.305810398,-0.795107034
0,0,0,-0.167701863,-0.093167702,-0.298136646,-0.267080745,-0.375776398,-0.409937888,-0.434782609,-0.52484472,-0.164596273,-0.49689441,-0.229813665,-0.692546584,-0.267080745,-0.813664596,-0.288819876,-0.922360248,-0.049689441,-0.52173913,-0.071428571,-0.745341615,-0.077639752,-0.885093168,-0.077639752,-1,0.065217391,-0.5,0.055900621,-0.714285714,0.046583851,-0.841614907,0.043478261,-0.959627329,0.177018634,-0.437888199,0.223602484,-0.596273292,0.248447205,-0.704968944,0.270186335,-0.807453416
0,0,0,-0.168711656,-0.082822086,-0.300613497,-0.242331288,-0.386503067,-0.380368098,-0.441717791,-0.503067485,-0.187116564,-0.496932515,-0.251533742,-0.693251534,-0.291411043,-0.819018405,-0.31595092,-0.926380368,-0.070552147,-0.521472393,-0.09202454,-0.745398773,-0.104294479,-0.883435583,-0.107361963,-1,0.039877301,-0.503067485,0.027607362,-0.708588957,0.018404908,-0.837423313,0.012269939,-0.95398773,0.153374233,-0.447852761,0.18404908,-0.601226994,0.211656442,-0.702453988,0.239263804,-0.800613497
0,0,0,-0.164556962,-0.056962025,-0.287974684,-0.208860759,-0.379746835,-0.348101266,-0.379746835,-0.474683544,-0.212025316,-0.490506329,-0.268987342,-0.693037975,-0.303797468,-0.82278481,-0.316455696,-0.930379747,-0.110759494,-0.518987342,-0.136075949,-0.743670886,-0.14556962,-0.882911392,-0.151898734,-1,-0.003164557,-0.503164557,-0.037974684,-0.712025316,-0.047468354,-0.832278481,-0.056962025,-0.939873418,0.098101266,-0.452531646,0.10443038,-0.601265823,0.120253165,-0.693037975,0.142405063,-0.787974684
